FBID_KEY;2e;4e;6e;8e;10e;12e;14e;16e;18e;20e;22e;24e;L1;L2;L312hr;L3dark;L3light;L3clear;WPP12;WPP122;WPP24;pup2;pup3;pup4
FBgn0063670;15,6287;15,2887;16,0261;16,8293;32,2139;35,2328;47,3494;5,41079;12,6486;5,19217;6,78014;15,6327;4,75914;10,0539;6,70176;6,39839;10,4291;24,0851;30,0621;19,4057;29,295;21,727;10,7479;2,13048
FBgn0010039;9,6409;0,458895;0,361574;1,98258;6,04588;19,3477;15,4115;5,52403;2,46309;1,88794;4,49904;5,91008;7,95408;14,2635;15,2028;13,9296;12,516;15,2819;17,0739;32,6959;59,122;66,6075;17,8401;10,8706
FBgn0002036;12,2699;2,56809;0,664342;2,24199;4,14557;5,67835;5,40791;5,4291;4,89839;5,5299;6,04677;5,52399;4,34624;4,51663;4,95382;5,06907;7,33721;8,54161;8,41772;13,6915;19,4786;26,4252;39,2432;40,3733
FBgn0004374;32,6371;39,8796;51,946;34,6266;20,3554;11,9283;5,55581;8,64208;10,105;4,9574;2,15984;2,29842;1,96328;1,47722;1,73267;3,89832;7,37558;9,42828;12,3811;15,2842;18,4031;12,5571;8,1662;8,21907
FBgn0035076;0,133419;0,121931;0,172438;0,385174;0,874991;4,68766;6,50947;20,011;41,8149;58,7687;36,6257;37,6056;36,9582;26,0479;26,0745;14,0114;11,8103;3,90599;2,66592;2,77542;3,75987;6,65632;12,4128;6,83769
FBgn0026199;13,975;17,1471;7,53545;4,74056;11,1233;17,522;29,6127;8,58505;12,9365;6,47478;7,98571;15,368;5,79577;7,30431;9,2705;9,64181;15,0967;26,3074;25,5484;42,8144;24,9508;16,4082;12,6059;6,27515
FBgn0035886;0,0674101;0,0513382;0,0622317;0,419746;0,20723;0,0526321;0,0141034;0,01887;0,0711107;1,26726;19,7617;19,8528;198,368;1274,67;1439,11;10478,8;5587,81;1482,92;98,0249;1,5259;2,20648;0,76652;0,516482;2,01925
FBgn0053158;13,5791;2,21794;1,60832;3,47919;6,00419;7,13601;5,36914;3,52862;5,47487;5,17527;3,29982;3,89988;9,13206;9,85666;7,53093;4,80427;6,14127;6,88891;7,00351;6,53124;7,64772;5,50691;5,43132;4,51689
FBgn0085354;0,318123;0,0865274;0,140017;0,154287;0,403604;0,969412;2,77462;14,5141;21,0322;29,3713;34,2774;37,7002;31,757;22,6432;24,5991;24,5726;17,7725;18,4842;17,5057;16,5468;10,9558;25,0568;18,3389;31,1793
FBgn0034194;0,123554;0,0774303;0,0374861;0,0479548;0,3221;0,270822;0,859519;4,46219;16,2732;40,9479;40,0869;48,6258;21,3372;13,7336;18,3342;21,6365;16,4332;13,7711;15,5212;8,60143;5,92804;5,98465;17,2316;13,5554
FBgn0037656;21,9136;24,423;26,3116;22,203;21,3405;13,6777;10,3581;6,45126;5,41408;3,32636;3,9484;4,8328;4,11831;4,42114;4,29464;5,78423;8,48723;10,3897;9,49669;10,5874;13,0555;9,88412;6,53348;5,48551
FBgn0030452;9,37852;4,3167;4,93762;24,7791;29,3163;44,1626;33,3985;31,4656;16,3601;13,9112;14,5114;14,4398;14,798;14,2048;9,18141;9,62597;12,3806;14,7035;12,4177;8,2809;10,9678;12,7739;6,70924;9,90075
FBgn0040832;0;0;0;0;0;0,0208834;0,0167879;0,0449235;0,084646;0,676879;2,71944;3,35524;19,2901;2,25418;10,1139;8,52499;4,54993;1,58592;0,960435;3,88559;14,9083;3,0414;4,46162;84,2787
FBgn0034909;0,346307;0,462237;0,642859;0,639739;0,567088;0,406569;0,277613;0,858986;3,01633;6,65054;19,7859;18,1848;14,0577;14,1552;14,7249;17,2121;18,2931;22,6499;22,7895;23,2324;17,5469;7,06639;3,04399;12,2242
FBgn0033661;7,4741;5,64643;10,6219;8,97927;8,61257;2,27607;5,90632;2,8828;2,79319;2,30909;6,46513;6,26009;11,5061;5,94872;4,99568;1,31578;2,96576;3,19011;2,67546;2,31253;1,959;1,5622;0,868778;1,37758
FBgn0039067;23,3396;14,3708;13,9516;12,1134;9,41707;6,52214;5,83965;4,39899;3,50211;3,39621;2,67174;3,18636;3,76208;2,90259;2,68661;3,03946;4,78859;5,46492;5,57823;6,55782;7,47014;5,81464;3,4583;2,70364
FBgn0013676;10,5724;41,0312;53,7629;23,2229;33,9931;20,7392;34,1677;1,16243;34,3459;13,2526;20,8676;28,8104;8,34245;26,5525;22,6073;23,9153;11,841;15,1456;29,2418;39,4908;24,9975;24,7121;29,7788;7,74024
FBgn0032287;0,493555;1,94775;10,4797;17,068;15,0194;53,7162;51,4895;43,2693;33,8659;26,9595;22,1633;27,3086;87,2035;73,534;161,345;64,4225;39,6825;11,2236;2,95926;2,24986;5,21721;9,33244;7,73983;14,6743
FBgn0038826;0,0323883;0,0371399;0,242136;0,316455;0,582267;0,529504;0,79818;1,00776;0,590143;0,31165;0,0893687;0,132902;0,109402;0,259675;15,884;23,7313;112,405;149,072;147,747;126,976;186,898;182,71;158,233;105,031
FBgn0030575;0,0293987;0,23509;0,187268;1,75986;3,22343;13,4509;17,0499;23,5406;6,59406;2,27447;0,896714;0,990264;16,3889;35,1686;21,6793;3,50899;6,14709;9,24686;6,35547;1,57944;20,0293;16,3386;3,51385;2,798
FBgn0052576;9,32778;10,3847;9,27722;12,307;15,6964;19,3397;22,1893;9,62703;12,5258;7,43212;6,89664;8,76004;9,92385;21,4163;15,8003;10,0735;10,1665;14,297;15,3209;9,11669;8,80704;11,239;8,91331;6,53274
FBgn0046875;1,29976;0,533009;1,03377;1,38661;4,06398;7,20783;10,2916;132,382;618,505;211,935;101,654;94,5299;252,947;144,661;374,945;67,5368;11,3386;3,82866;6,03244;198,559;39,3026;42,5861;152,879;72,6404
FBgn0003302;14,368;6,41154;19,259;28,6411;22,2285;16,871;10,8763;5,90339;4,04081;3,97694;3,42382;3,90052;3,86824;2,60325;1,54976;5,04264;8,75178;11,5564;11,2592;15,7519;24,6301;23,0947;16,9734;13,1478
FBgn0036038;22,3229;16,4478;20,6372;11,6262;8,45555;7,60365;5,39507;4,12344;2,76823;1,948;1,93435;2,14941;5,27602;5,50159;4,4935;4,91052;5,97264;6,62903;6,11955;7,73464;8,62767;5,14731;2,22888;2,57257
FBgn0037435;6,37505;0,87392;3,04798;6,59825;6,83521;8,57174;7,69097;4,99301;3,89698;3,63906;5,01477;5,43532;9,02528;5,6474;3,36587;3,02783;3,66243;3,80485;3,69807;4,234;5,83647;4,90266;3,13779;2,01744
FBgn0038233;19,7216;27,4141;30,4352;16,1827;13,9531;11,0153;9,88116;7,96894;7,70664;6,638;5,6522;5,66588;5,46794;6,58532;5,64532;5,9083;12,1147;12,7528;12,316;15,8421;20,4004;22,4417;23,4482;19,5019
FBgn0039024;0;0;0;0;0;0;0;10,044;32,119;60,8794;49,4308;57,4464;17,2317;8,00006;14,1034;9,82557;5,45041;2,37386;0;0;0;0;3,95244;52,5539
FBgn0038211;0;0,0252621;0,0428715;0,0563306;0,0453209;0,0258988;0,0138798;0;0,0349917;0,559627;4,66536;3,25349;3,61244;0,931852;0,775849;0,174031;0,0391852;0,0204875;0,0972325;0,0855402;0,330895;1,80734;0,922189;7,21727
FBgn0028540;1,53644;2,18846;0,85098;0,518695;0,864593;3,22903;6,26814;6,99589;10,7847;18,7891;48,06;51,9515;26,3326;16,5569;17,0012;11,5711;14,6543;19,1401;16,4272;16,7177;13,7168;20,1381;24,0311;23,2733
FBgn0000422;0,129305;0,144071;0,400469;0,133796;0,66355;0,539305;0,566077;4,83617;45,3072;128,431;39,7691;39,2608;15,9714;12,5198;22,8;15,3794;156,896;477,558;188,535;71,6469;8,02103;10,6567;141,198;167,039
FBgn0086613;21,0659;34,5165;30,1411;21,4279;18,6176;10,3037;11,76;8,45296;5,78786;3,10352;10,266;8,40107;4,59393;4,60554;3,99392;3,60237;5,32534;5,87165;5,59807;6,15245;9,08059;4,48116;2,43874;1,80026
FBgn0261934;14,2539;18,4469;16,5522;14,0228;13,8798;6,46183;10,268;11,5638;8,36194;5,86516;8,18227;7,22717;4,96529;3,41869;3,4112;1,95969;6,62891;6,36697;7,3348;7,60691;13,9542;10,6681;7,1615;6,83646
FBgn0032900;0,0304444;0,139119;0,421973;2,5205;4,53965;9,74621;6,28706;8,32199;9,81169;15,9677;13,8812;12,6177;7,29003;4,66389;8,92652;16,7253;22,1696;23,8569;22,7102;30,4669;20,285;12,9703;10,8838;17,5634
FBgn0034617;24,6149;38,6746;24,6285;19,4213;17,4185;10,3008;12,5664;8,17397;7,84385;4,93174;14,0876;13,3083;2,17168;2,61075;2,50746;4,48826;6,55815;8,74494;8,45664;7,5762;9,88786;8,22102;5,47831;2,79558
FBgn0263993;21,7201;12,1392;7,61843;10,5348;12,4797;8,09392;7,82265;7,71043;6,54402;6,265;4,14926;3,70038;5,68318;3,56058;3,56296;2,30646;5,77513;6,16592;5,90668;7,26562;10,675;9,30095;5,6346;4,91096
FBgn0000229;10,3257;13,4407;49,3279;71,0391;68,4923;68,6185;89,3428;32,1946;41,7915;24,3022;17,4243;26,4551;21,1168;25,1395;18,391;21,3726;25,0065;38,0258;34,9392;35,1968;44,7497;40,9162;28,5712;11,9444
FBgn0034578;17,8388;2,97712;5,59115;5,48534;6,31895;11,2629;8,9619;6,75061;6,27272;5,46721;3,73194;4,29181;7,46366;13,7982;8,82374;5,00698;6,50413;6,32513;6,02525;7,50934;8,68476;11,817;8,72614;4,73784
FBgn0032381;0,0214585;0;0,0356582;0,0546616;0,274863;0,335086;1,6903;11,0376;6,61271;1,78429;3,77715;6,42219;1,92021;7,40957;1,35236;0,478478;0,380241;0,288267;0,47962;0;0;0;0;51,7762
FBgn0032700;21,7477;15,3203;15,0123;12,1496;12,7732;16,348;15,1997;11,8211;9,68446;7,36099;6,10247;6,93968;5,2929;4,89919;5,01026;4,03746;6,21206;7,44889;8,79394;9,44706;11,0502;8,55114;6,09616;9,43018
FBgn0026176;1,48577;1,62802;1,57878;0,746645;1,27393;2,24908;1,75091;3,46309;3,47853;2,6309;2,27364;1,73748;2,26304;1,25016;1,18203;8,90875;15,0443;17,4732;15,3099;29,5833;38,5091;40,4913;101,716;110,381
FBgn0026239;17,708;16,5589;34,5144;48,7913;46,5627;53,8085;49,4822;39,0857;26,8977;24,8652;13,4047;11,2732;11,5204;6,50597;4,66911;6,31426;14,401;16,9732;19,9519;24,7492;37,2023;20,9978;15,0691;11,5026
FBgn0031998;10,823;1,4766;1,21497;0,968239;1,01645;1,39095;4,32946;4,27232;6,69593;4,25088;4,44607;7,2925;5,94477;7,47663;5,19819;7,95109;14,1429;15,2177;9,59546;5,4638;4,48529;4,41977;7,98033;9,55212
FBgn0051638;19,5747;15,4251;37,1028;34,4295;29,3862;25,7533;21,8152;13,8692;10,6715;9,31106;6,54856;7,34754;7,27911;5,64523;4,66618;5,91365;11,9642;14,9653;16,1869;18,9222;30,1531;18,8016;10,7134;5,51689
FBgn0038312;14,9241;5,05272;10,7711;8,6794;6,17893;7,66046;10,2039;17,9562;21,96;28,0425;9,24742;8,03455;4,25614;4,8552;5,09246;21,1838;28,0277;19,1591;7,18369;5,37451;4,22444;3,834;4,45285;4,37061
FBgn0052100;23,4091;21,4549;22,5037;18,7673;16,2672;14,9975;16,6779;12,4289;10,8593;11,4076;8,25637;9,14372;5,36598;3,65014;2,57057;5,09334;13,3292;25,9753;18,3359;11,452;14,7548;16,4023;8,8455;4,76853
FBgn0051148;0,18219;0,318314;0,195897;0,154698;0,16473;0,20919;0,215251;0,351001;0,322204;0,457189;8,59447;5,39414;9,69622;11,8132;12,9094;17,8663;11,6728;8,05235;2,58386;0,350069;0,200453;0,220878;0,15484;0,253902
FBgn0032031;9,10721;2,49218;5,06363;4,48;7,00413;11,5032;9,73847;13,0896;10,0501;7,33271;6,81469;6,2098;14,8798;13,0894;10,8136;5,44027;5,38971;5,55324;4,32761;5,94433;7,22023;12,3028;6,87968;6,90921
FBgn0004055;12,1652;19,5552;24,7413;31,1308;33,0399;37,7319;43,9892;28,0674;36,1397;39,8601;61,0991;68,8566;34,7006;13,3543;16,0451;8,3424;12,1781;15,9579;16,397;23,9881;20,7547;16,3019;26,1361;37,5407
FBgn0027865;17,9652;23,3046;30,585;25,4747;30,6302;29,7873;40,3362;20,6406;30,2497;20,0072;15,0426;23,0229;8,92448;6,80733;6,59791;3,53864;8,04122;23,3862;35,5112;16,1266;18,5544;28,662;24,9093;8,27923
FBgn0053107;26,7127;17,1226;22,6851;12,9118;9,59416;6,00135;4,79893;2,96204;1,98966;2,46013;1,73489;2,32016;3,35507;3,61531;2,47725;2,98765;4,80317;5,49447;4,67101;6,8374;8,81106;7,29323;4,98437;4,23605
FBgn0015714;1,7006;0,478641;0,0955631;0,0523184;0,265185;0,221298;0,332593;0,558839;2,59345;8,3044;36,4761;49,4201;24,4479;16,1017;22,4023;38,243;19,2889;12,4673;22,9019;7,22443;8,21715;15,2126;9,40403;13,0071
FBgn0039872;0,0973349;0,25271;2,40165;2,62969;2,1399;1,08468;0,783096;0,208067;1,01512;8,2854;25,3818;35,0542;47,61;32,8127;34,2414;26,4969;7,58892;1,81993;0,460396;0,403131;0,190332;0,213813;0,894912;4,75658
FBgn0263604;12,655;8,83683;15,3913;11,6961;14,88;16,7416;22,679;5,64142;8,64335;5,05347;6,25226;9,01119;5,16767;10,882;8,59686;9,92366;13,5068;18,1052;18,6223;11,549;12,6283;15,4799;13,1682;5,32168
FBgn0000152;18,5885;10,0058;9,4908;8,16399;8,47461;5,07432;3,02907;2,06322;2,29955;3,6799;5,16705;5,74025;6,3586;7,80701;12,4951;13,7779;15,9472;18,19;14,216;8,98952;8,78013;5,6596;4,14872;17,4642
FBgn0052373;21,5706;21,3129;6,82555;2,26859;4,8337;2,8464;5,74599;4,27507;4,79163;2,19171;6,43772;9,60738;6,80685;8,54644;7,72342;11,1497;4,96032;4,36789;4,06396;3,74681;1,57753;0,887406;6,55319;0,711211
FBgn0036570;21,9697;27,3496;14,965;15,601;14,7311;12,0936;9,98082;7,58077;5,79541;3,64297;3,25963;4,56577;5,5574;6,33102;5,16578;7,42254;7,89273;10,1537;9,62512;9,28955;11,3547;6,61638;3,76738;2,96027
FBgn0004359;20,6168;11,4649;10,418;9,75578;14,095;27,12;28,0038;15,2135;13,6666;16,5479;9,7397;8,95014;4,1116;5,15041;3,0567;3,97573;5,98563;8,35042;10,6545;6,95324;8,78132;11,3589;10,2414;29,971
FBgn0003396;11,2513;17,351;15,1696;15,1785;12,7534;7,07197;10,8525;11,2352;13,0131;15,3882;17,7082;17,0058;10,5174;6,13327;7,78584;5,67315;10,6415;9,34787;11,8836;14,5505;18,2513;11,066;10,1128;10,9174
FBgn0262976;11,0164;8,80532;11,473;11,3862;12,1182;9,71425;10,5705;4,68481;6,76662;6,54026;7,22405;8,03987;3,29693;2,92357;2,35533;4,0163;6,77718;8,64103;6,47388;11,2395;12,7548;11,9564;5,66296;4,93118
FBgn0031655;24,5784;13,2952;27,0503;16,8941;8,73556;4,18217;2,53011;1,52796;1,4209;1,36093;1,16615;1,42103;2,43683;1,8402;1,39613;2,2836;3,32596;3,74914;3,51726;4,09877;5,27341;3,81233;2,87906;2,17194
FBgn0037317;23,369;8,53331;13,7467;14,2026;13,8304;14,4019;10,9728;6,31448;6,9241;6,21932;6,79471;7,77483;6,9425;6,42376;3,84371;5,34174;7,40076;8,94816;7,94984;8,26399;10,936;9,02428;7,17482;4,3916
FBgn0031973;0,105195;0,320457;1,34665;2,19333;2,87454;5,72197;3,13256;4,24038;7,59219;22,607;24,7926;21,8033;13,9486;11,2397;19,6534;16,6646;19,3031;23,6716;23,4008;218,256;73,4344;43,7599;15,4211;36,4284
FBgn0052448;11,7912;15,0173;16,7847;16,4561;16,5289;22,2136;17,7723;9,36547;11,3733;12,1311;15,9567;13,3604;16,0367;21,7194;18,7191;26,8748;26,4719;24,5177;27,2832;28,4079;22,7559;37,0622;29,3071;15,3361
FBgn0020372;0,25609;1,2883;5,04703;16,5923;24,947;11,9097;10,3402;6,61576;7,19033;8,04088;15,6038;18,9536;34,4372;17,1291;5,95423;4,79877;4,12073;2,76484;2,38277;16,967;19,0104;36,4704;200,96;110,652
FBgn0033187;18,7268;8,62812;17,8805;22,0556;18,5236;17,293;14,7566;11,601;8,72097;5,33877;3,9851;4,30502;11,8936;14,6087;10,4577;10,3584;11,7253;12,2689;12,1252;10,8646;13,6622;8,8496;5,63376;4,81833
FBgn0027596;2,9314;6,80755;12,8884;32,2865;27,1849;24,8295;21,4544;30,0278;41,963;60,8563;41,9315;39,752;28,1692;27,0412;32,9934;19,7679;19,4212;16,6067;17,9996;21,3716;47,8183;66,5447;50,4636;71,501
FBgn0086475;16,4996;8,45631;11,1978;12,8021;12,9876;11,3608;12,1758;7,9599;7,60927;6,34576;7,16162;8,0192;7,55965;7,92685;5,48976;6,62104;8,92339;11,9777;11,4924;9,02697;11,2304;7,33417;5,52517;4,60847
FBgn0036772;11,3057;4,07618;6,40911;5,69176;7,41213;6,82859;6,3617;2,81194;2,63382;2,83235;7,17192;7,21281;11,8985;7,65043;6,1401;3,50163;4,69623;5,71922;4,09751;6,8734;5,52536;5,62299;2,14803;3,28466
FBgn0051935;16,5273;5,29907;7,25082;8,0142;6,76198;6,5831;7,96337;6,01517;5,40672;5,37802;3,71976;4,95903;3,72183;3,53699;2,75646;5,69681;10,3489;15,9898;19,0725;19,7811;20,2215;14,7943;11,33;9,5369
FBgn0031150;14,665;3,69699;4,1281;8,62836;15,9816;15,1429;20,5327;12,1698;12,99;9,21311;5,43684;6,36889;5,7972;5,87316;3,89718;1,94744;3,45217;5,53421;10,5889;15,685;13,7735;12,9282;8,32926;5,37142
FBgn0038769;26,9296;9,35663;6,48788;5,74384;5,48688;6,89914;4,97945;6,37043;3,57067;3,24137;3,50456;2,77097;4,86671;3,22797;2,29831;3,04952;4,74245;4,86733;4,63861;5,5427;7,13239;5,08032;2,51339;2,42695
FBgn0053977;15,2242;15,0016;7,24924;6,84142;15,3268;29,8209;33,7516;6,46728;8,13562;5,11767;6,16663;8,58301;6,44126;19,433;14,1718;15,1224;15,8811;20,6619;19,0836;14,0815;25,3115;19,9625;8,41944;2,47292
FBgn0029723;17,92;15,4173;3,38025;2,47378;3,61492;2,74196;3,34327;6,74031;14,6833;18,59;15,4018;17,0087;6,68112;3,19964;4,90244;3,70611;2,94798;2,44967;1,0337;0,897792;0,615876;1,15867;7,36184;11,3121
FBgn0026379;17,563;10,8415;17,1637;13,5336;15,3696;8,64553;20,4465;4,23784;6,98088;4,10144;4,6329;8,61434;3,9881;4,5081;3,29322;3,83094;5,46049;12,8403;13,0151;12,8064;15,1008;13,5683;8,42232;2,825
FBgn0028940;0,0319331;0,109438;0,153296;0,813435;1,77792;11,0701;16,5955;14,6331;13,146;15,9623;34,5235;42,2835;29,8479;11,5976;30,5124;96,3484;35,9251;10,759;2,16071;2,36981;2,66785;2,70064;2,58646;12,5134
FBgn0035854;12,005;19,544;23,1504;21,3659;18,1928;21,8788;14,1438;11,4112;6,93199;5,34595;8,30261;7,29634;17,3371;12,8801;8,98824;4,53635;5,3749;5,49699;5,09152;6,22339;6,36829;6,13941;3,92685;3,42821
FBgn0033107;22,6597;14,4424;15,6422;18,6809;16,9006;21,4058;17,8798;11,7582;17,9685;35,7308;28,5236;32,3185;8,79705;4,93753;4,36116;3,11931;4,74314;5,64653;5,92244;6,11514;7,89505;6,46061;6,22697;5,52576
FBgn0031609;22,014;25,1332;19,8289;16,7053;14,6057;13,9414;9,60989;7,70404;5,86392;5,0893;5,25751;5,45061;6,38682;5,33356;4,23077;5,98035;7,43148;9,55;9,00894;8,90884;10,7945;8,1122;5,9765;5,64735
FBgn0034214;7,73796;13,7331;20,8565;14,1738;13,2011;10,5729;13,0327;6,2197;5,96195;4,60075;8,91472;10,6666;16,1047;10,7999;7,01648;5,78185;5,65827;6,07877;5,73124;5,53264;6,19639;6,06623;4,04925;3,41622
FBgn0032863;24,1864;14,8269;9,77656;7,90957;6,29612;4,81014;2,81572;2,15458;1,21234;0,995228;0,940279;0,990021;3,13871;2,75169;2,77981;3,60606;5,56495;5,6662;5,40781;8,81452;9,26967;6,95184;4,3923;4,95939
FBgn0030178;14,3237;2,28162;2,89572;3,52437;4,42999;5,71826;4,41723;4,01685;3,30396;2,65139;2,6743;2,88497;5,49904;6,95784;7,43385;6,82213;7,55044;7,40165;7,21183;6,18278;7,48351;5,80869;4,41028;4,4246
FBgn0016081;13,8545;18,7628;12,6456;12,9156;13,1783;9,25686;15,4502;15,5889;15,4458;12,9451;19,2074;19,9046;8,65463;6,81085;8,27241;8,2411;14,4476;12,7415;25,8992;17,0089;20,4095;14,0869;11,1287;14,2949
FBgn0029824;22,9281;19,7839;4,49321;4,37056;5,35463;5,1533;5,39405;9,18143;8,54169;11,707;17,3562;14,1116;5,96933;2,29917;3,53897;1,29899;2,5092;8,83724;28,739;16,2757;13,7101;8,73777;3,50443;7,76069
FBgn0039886;4,06619;1,32886;0,498935;1,10676;1,8367;10,8703;17,3874;24,9442;21,2769;10,4555;15,8265;16,468;18,8801;13,7857;9,49422;6,62543;9,74365;17,0417;14,4199;4,15091;8,53662;12,7603;22,1064;5,24325
FBgn0032169;19,6128;21,6118;23,6016;17,7496;15,3898;10,0561;9,09283;6,52034;4,96605;3,76436;3,27853;3,82857;4,68104;4,55989;3,43185;4,70878;6,09405;6,62631;5,75099;6,68517;8,66815;4,88806;3,33092;2,10889
FBgn0262937;23,3153;6,09639;10,184;12,8021;12,3402;13,8986;11,2333;7,29738;6,11954;5,32502;4,15783;4,88892;4,88156;4,70766;4,30883;7,98022;12,6872;18,8577;21,6096;22,9112;16,5577;12,1513;6,90243;4,83742
FBgn0000008;25,0742;8,75404;5,9452;6,59242;11,6767;24,4207;36,1105;28,6544;11,579;14,3864;12,5376;11,3063;6,46397;5,85694;3,6066;2,37635;6,24518;15,7732;20,1182;22,5201;30,9781;49,9892;14,6938;9,57497
FBgn0038974;11,2397;5,90318;4,10236;2,86439;2,54548;3,07686;3,4455;3,51545;3,71229;3,92483;4,50169;4,86818;9,26046;16,1398;21,5988;11,7657;8,62231;7,69971;8,60746;5,82594;5,65006;7,47571;9,88881;7,99214
FBgn0037883;8,58527;7,25265;9,43098;13,3544;12,9375;10,4209;10,8677;6,7251;7,81987;11,9457;20,8136;24,5806;25,4389;16,9722;12,6559;6,71859;7,49993;6,61711;5,81563;8,00003;6,13982;5,22981;7,72286;9,31231
FBgn0035976;0,123159;0,34617;0,334007;3,6135;6,75783;26,9271;32,9041;17,2124;14,1449;15,9608;19,3689;23,8708;14,894;14,2702;16,0615;16,0013;19,2962;31,5445;45,0504;66,614;34,5605;26,8311;15,2769;30,3448
FBgn0025709;0,1805;2,60816;12,5474;1,39332;1,95685;4,89819;6,50918;7,05475;10,3487;16,7604;47,2797;34,9098;35,6039;22,465;11,2232;7,7548;11,7529;15,3981;5,02011;12,7631;1,76956;1,15654;1,3095;3,45598
FBgn0027101;12,8579;17,9578;35,0612;29,2527;33,7547;25,0363;45,7036;10,1756;17,4394;9,62956;11,2094;18,6511;8,90083;8,52097;7,24172;9,74462;16,4516;31,1531;32,1838;30,8608;30,7879;26,5119;14,5253;6,5531
FBgn0036118;22,3171;28,0795;22,1222;16,4823;21,3329;28,2548;22,0179;15,1188;17,4672;11,4833;15,8634;14,9252;10,082;12,289;10,3753;11,573;13,4362;18,5642;20,9492;12,4389;12,1882;12,6407;9,12853;8,34362
FBgn0032296;16,0571;7,94773;13,0096;16,9089;12,7151;11,0559;8,68204;7,4567;5,57916;5,56353;5,12579;4,83098;8,27878;6,3427;5,88771;5,03381;6,93081;6,93017;6,96411;8,36391;10,8853;6,96428;5,65329;5,4726
FBgn0030876;8,92796;1,29806;0,935106;1,98478;3,42659;10,6716;12,0835;21,2658;21,4219;17,4647;13,946;11,5138;32,2409;23,0306;30,7959;107,478;295,348;398,891;314,805;60,1677;59,6305;124,662;37,8017;24,4536
FBgn0038951;13,9842;8,65059;8,73591;8,85469;10,4406;13,1195;8,2453;4,90484;3,44017;2,69101;4,58952;4,82222;8,89603;7,67454;6,05714;5,26824;7,85727;8,24461;6,65642;7,17447;8,46029;6,62561;4,24705;3,56729
FBgn0031877;9,45368;9,02919;7,0392;4,16162;4,1489;5,85353;6,40785;9,30563;5,14982;4,07608;5,29339;4,89026;17,7188;20,3201;22,7059;9,02033;6,27046;5,56377;4,7416;3,66352;4,74668;6,15415;4,31285;10,2712
FBgn0032819;15,7618;11,7016;20,5289;16,8042;14,7754;12,5054;9,89912;7,07925;4,74617;3,01924;5,48134;5,00195;17,2442;11,5595;6,72519;4,1656;5,19917;4,84031;4,33865;4,34775;5,3627;4,29818;2,002;3,21113
FBgn0260450;25,5481;9,38691;9,08458;16,9098;19,0663;28,453;34,518;61,1656;24,8659;11,0484;6,24778;6,4352;11,0001;25,0524;10,7714;8,21386;11,9491;11,6773;11,8069;22,9745;22,1098;63,3457;16,0704;13,8124
FBgn0010398;24,2875;9,95916;17,2612;11,1137;9,30875;8,90968;6,75457;3,61101;3,37395;3,02364;1,99676;2,60698;2,38405;2,22751;1,87271;2,77348;4,49348;6,42426;6,53587;6,98622;7,88796;7,78248;4,01082;2,90482
FBgn0034267;0,26267;2,30543;3,19817;2,39543;2,4445;4,48235;7,00614;39,2103;49,6726;40,5312;30,8161;29,3335;48,1445;40,304;50,9912;23,0369;14,419;9,49484;7,05662;7,04017;1,56136;8,16179;139,374;92,5312
FBgn0032042;19,082;3,74472;4,15238;4,82028;5,85915;6,48629;7,52835;5,63158;5,4943;4,78469;4,75503;5,76793;5,46;4,06181;3,03747;2,76209;4,18637;5,36044;5,2339;5,09074;4,59525;4,63024;3,74159;3,12336
FBgn0041092;6,68262;5,35411;11,6533;26,6001;22,0786;19,9859;16,8921;35,2743;30,2129;32,0852;23,5019;17,5399;14,7079;11,7869;12,6386;7,102;23,033;29,7695;24,1834;17,9554;18,9851;22,3066;11,6352;12,1487
FBgn0032848;16,4137;19,508;39,3956;37,9775;24,5916;10,6319;4,11059;1,46452;0,818616;0,721809;0,551562;0,709654;1,61179;1,68526;2,30148;6,05508;8,74549;10,8801;10,6689;21,8455;17,761;7,43067;5,9967;5,91425
FBgn0032801;8,44294;9,57789;15,229;12,6787;12,548;16,2435;14,5252;8,55401;10,878;12,1812;12,6184;15,3476;14,1239;23,2116;20,2094;8,50942;3,58596;3,40743;2,9314;2,71295;4,95961;5,60518;5,04369;6,71275
FBgn0260779;16,7701;11,6274;3,22328;2,71255;3,95212;6,47718;6,17527;8,55965;7,9266;7,94007;6,9362;6,58172;10,54;11,591;8,70273;5,30813;5,1981;5,26139;4,77539;5,28312;6,81297;9,79495;8,85192;6,81193
FBgn0030941;0,556355;5,6037;16,6933;25,0307;25,952;21,7745;22,9143;28,8557;34,0855;41,4397;29,5478;28,9249;20,0155;14,6856;10,0092;7,54401;11,247;15,0349;16,1131;16,7317;18,1668;22,8828;29,7238;42,9418
FBgn0000346;7,79396;3,60696;1,7088;2,63485;4,03353;6,95265;8,79104;11,6507;16,2829;19,4337;19,6881;21,7707;21,5311;8,48486;3,185;3,95135;5,64126;6,51045;6,95476;10,9084;15,3571;18,9513;30,4176;36,1567
FBgn0052277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,971
FBgn0033990;27,3913;21,6212;19,5656;18,7569;14,6037;10,1043;9,05293;4,40583;3,69564;2,41619;2,06853;3,05346;2,12991;2,06193;1,87422;3,96319;5,19367;6,56853;7,04288;9,93314;13,7489;10,6737;7,30965;3,84525
